tanggal,tahun,nomor_bulan,bulan,paspor_atau_wilayah,kategori,jumlah_kunjungan,status_data
2022-02-01,2022,2,Februari,Republik Cosovo,paspor,0,tersedia
2022-02-01,2022,2,Februari,Republik Rakyat Tiongkok,paspor,4307,tersedia
2022-02-01,2022,2,Februari,Romania,paspor,71,tersedia
2022-02-01,2022,2,Februari,Rwanda,paspor,3,tersedia
2022-02-01,2022,2,Februari,Sahara,paspor,0,tersedia
2022-02-01,2022,2,Februari,Samoa,paspor,0,tersedia
2022-02-01,2022,2,Februari,Samoa Barat,paspor,0,tersedia
2022-02-01,2022,2,Februari,San Marino,paspor,2,tersedia
2022-02-01,2022,2,Februari,Sao Tome & Principe,paspor,0,tersedia
2022-02-01,2022,2,Februari,Saudi Arabia,paspor,134,tersedia
2022-02-01,2022,2,Februari,Scotlandia,paspor,0,tersedia
2022-02-01,2022,2,Februari,Senegal,paspor,2,tersedia
2022-02-01,2022,2,Februari,Serbia,paspor,5,tersedia
2022-02-01,2022,2,Februari,Seychelles,paspor,3,tersedia
2022-02-01,2022,2,Februari,Siberia,paspor,0,tersedia
2022-02-01,2022,2,Februari,Sierra Leona,paspor,7,tersedia
2022-02-01,2022,2,Februari,Singapore,paspor,2237,tersedia
2022-02-01,2022,2,Februari,Slovakia,paspor,24,tersedia
2022-02-01,2022,2,Februari,Slovenia,paspor,16,tersedia
2022-02-01,2022,2,Februari,Solomon Islands,paspor,3,tersedia
2022-02-01,2022,2,Februari,Somalia,paspor,11,tersedia
2022-02-01,2022,2,Februari,South Africa,paspor,124,tersedia
2022-02-01,2022,2,Februari,South America,paspor,35,tersedia
2022-02-01,2022,2,Februari,South Korea,paspor,1229,tersedia
2022-02-01,2022,2,Februari,South Sudan,paspor,1,tersedia
2022-02-01,2022,2,Februari,Spain,paspor,614,tersedia
2022-02-01,2022,2,Februari,Srilanka,paspor,97,tersedia
2022-02-01,2022,2,Februari,St. Christopher,paspor,0,tersedia
2022-02-01,2022,2,Februari,St. Kitts & Nevis,paspor,1,tersedia
2022-02-01,2022,2,Februari,St. Lucia,paspor,0,tersedia
2022-02-01,2022,2,Februari,St. Vincent,paspor,0,tersedia
2022-02-01,2022,2,Februari,Stateless,paspor,0,tersedia
2022-02-01,2022,2,Februari,Sudan,paspor,19,tersedia
2022-02-01,2022,2,Februari,Suriname,paspor,1,tersedia
2022-02-01,2022,2,Februari,Swaziland,paspor,0,tersedia
2022-02-01,2022,2,Februari,Sweden,paspor,401,tersedia
2022-02-01,2022,2,Februari,Switzerland,paspor,88,tersedia
2022-02-01,2022,2,Februari,Syiria,paspor,35,tersedia
2022-02-01,2022,2,Februari,Taiwan,paspor,318,tersedia
2022-02-01,2022,2,Februari,Tajikhistan,paspor,4,tersedia
2022-02-01,2022,2,Februari,Tanzania,paspor,27,tersedia
2022-02-01,2022,2,Februari,Thailand,paspor,600,tersedia
2022-02-01,2022,2,Februari,Timor Leste,paspor,41515,tersedia
2022-02-01,2022,2,Februari,Togo,paspor,2,tersedia
2022-02-01,2022,2,Februari,Tonga,paspor,0,tersedia
2022-02-01,2022,2,Februari,Trinidad & Tobago,paspor,2,tersedia
2022-02-01,2022,2,Februari,Tunisia,paspor,14,tersedia
2022-02-01,2022,2,Februari,Turki,paspor,147,tersedia
2022-02-01,2022,2,Februari,Turkmenistan,paspor,0,tersedia
2022-02-01,2022,2,Februari,Tuvalu,paspor,0,tersedia
2022-02-01,2022,2,Februari,Uganda,paspor,6,tersedia
2022-02-01,2022,2,Februari,Ukraine,paspor,441,tersedia
2022-02-01,2022,2,Februari,Uni Emirat Arab,paspor,64,tersedia
2022-02-01,2022,2,Februari,United Kingdom,paspor,865,tersedia
2022-02-01,2022,2,Februari,United States of America,paspor,1878,tersedia
2022-02-01,2022,2,Februari,UNO,paspor,19,tersedia
2022-02-01,2022,2,Februari,Uruguay,paspor,5,tersedia
2022-02-01,2022,2,Februari,Uzbekistan,paspor,9,tersedia
2022-02-01,2022,2,Februari,Vanuatu,paspor,1,tersedia
2022-02-01,2022,2,Februari,Vatikan,paspor,0,tersedia
2022-02-01,2022,2,Februari,Venezuela,paspor,11,tersedia
2022-02-01,2022,2,Februari,Vietnam,paspor,490,tersedia
2022-02-01,2022,2,Februari,Volta Atas,paspor,0,tersedia
2022-02-01,2022,2,Februari,Wales,paspor,0,tersedia
2022-02-01,2022,2,Februari,Walis & Futuna,paspor,0,tersedia
2022-02-01,2022,2,Februari,Yaman,paspor,121,tersedia
2022-02-01,2022,2,Februari,Yugoslavia,paspor,0,tersedia
2022-02-01,2022,2,Februari,Yunani (Greece),paspor,41,tersedia
2022-02-01,2022,2,Februari,Zaire,paspor,0,tersedia
2022-02-01,2022,2,Februari,Zambia,paspor,2,tersedia
2022-02-01,2022,2,Februari,Zimbabwe,paspor,6,tersedia
2022-02-01,2022,2,Februari,Zomba,paspor,0,tersedia
2022-02-01,2022,2,Februari,A S E A N,subtotal,94689,tersedia
2022-02-01,2022,2,Februari,TOTAL AFRICA,subtotal,432,tersedia
2022-02-01,2022,2,Februari,TOTAL AMERICA,subtotal,2318,tersedia
2022-02-01,2022,2,Februari,TOTAL ASIA (Excl.ASEAN),subtotal,8845,tersedia
2022-02-01,2022,2,Februari,TOTAL EUROPE,subtotal,8624,tersedia
2022-02-01,2022,2,Februari,TOTAL MIDDLE EAST,subtotal,677,tersedia
2022-02-01,2022,2,Februari,TOTAL OCEANIA,subtotal,1924,tersedia
2022-03-01,2022,3,Maret,GRAND TOTAL,grand_total,158629,tersedia
2022-03-01,2022,3,Maret,Afganistan,paspor,14,tersedia
2022-03-01,2022,3,Maret,Afrika Tengah Rep.,paspor,4,tersedia
2022-03-01,2022,3,Maret,Alaska,paspor,0,tersedia
2022-03-01,2022,3,Maret,Albania,paspor,4,tersedia
2022-03-01,2022,3,Maret,Aljazair / Algeria,paspor,33,tersedia
2022-03-01,2022,3,Maret,Andorra,paspor,1,tersedia
2022-03-01,2022,3,Maret,Angola,paspor,13,tersedia
2022-03-01,2022,3,Maret,Antigua & Barbuda,paspor,1,tersedia
2022-03-01,2022,3,Maret,Argentina,paspor,25,tersedia
2022-03-01,2022,3,Maret,Armenia,paspor,8,tersedia
2022-03-01,2022,3,Maret,Aruba,paspor,0,tersedia
2022-03-01,2022,3,Maret,Australia,paspor,2887,tersedia
2022-03-01,2022,3,Maret,Austria,paspor,437,tersedia
2022-03-01,2022,3,Maret,Azerbaijan,paspor,15,tersedia
2022-03-01,2022,3,Maret,Bahama Islands,paspor,0,tersedia
2022-03-01,2022,3,Maret,Bahrain,paspor,27,tersedia
2022-03-01,2022,3,Maret,Bangladesh,paspor,340,tersedia
2022-03-01,2022,3,Maret,Barbados,paspor,1,tersedia
2022-03-01,2022,3,Maret,Belarus,paspor,156,tersedia
2022-03-01,2022,3,Maret,Belgium,paspor,241,tersedia
2022-03-01,2022,3,Maret,Belize,paspor,0,tersedia
2022-03-01,2022,3,Maret,Benin,paspor,1,tersedia
2022-03-01,2022,3,Maret,Bermuda,paspor,0,tersedia
2022-03-01,2022,3,Maret,Bhutan,paspor,0,tersedia
2022-03-01,2022,3,Maret,Bolivia,paspor,4,tersedia
2022-03-01,2022,3,Maret,Bosnia Herzegovina,paspor,8,tersedia
2022-03-01,2022,3,Maret,Bostwana,paspor,10,tersedia
2022-03-01,2022,3,Maret,Brazilia,paspor,238,tersedia
2022-03-01,2022,3,Maret,British Indian Ocean Teritory,paspor,0,tersedia
2022-03-01,2022,3,Maret,Brunei Darussalam,paspor,28,tersedia
2022-03-01,2022,3,Maret,Bulgaria,paspor,43,tersedia
2022-03-01,2022,3,Maret,Burkina Faso,paspor,6,tersedia
2022-03-01,2022,3,Maret,Burkinabe,paspor,0,tersedia
2022-03-01,2022,3,Maret,Burundi,paspor,3,tersedia
2022-03-01,2022,3,Maret,Cabinda,paspor,0,tersedia
2022-03-01,2022,3,Maret,Canada,paspor,523,tersedia
2022-03-01,2022,3,Maret,Cape Verde,paspor,3,tersedia
2022-03-01,2022,3,Maret,Ceko,paspor,103,tersedia
2022-03-01,2022,3,Maret,Central America,paspor,18,tersedia
2022-03-01,2022,3,Maret,Chad,paspor,1,tersedia
2022-03-01,2022,3,Maret,Chili,paspor,36,tersedia
2022-03-01,2022,3,Maret,Comoros,paspor,1,tersedia
2022-03-01,2022,3,Maret,Congo,paspor,2,tersedia
2022-03-01,2022,3,Maret,Congo Rep. Dem.,paspor,8,tersedia
2022-03-01,2022,3,Maret,Cooks Islands,paspor,0,tersedia
2022-03-01,2022,3,Maret,Costarika,paspor,5,tersedia
2022-03-01,2022,3,Maret,Croasia,paspor,47,tersedia
2022-03-01,2022,3,Maret,Cyprus,paspor,13,tersedia
2022-03-01,2022,3,Maret,Denmark,paspor,232,tersedia
2022-03-01,2022,3,Maret,Djibouti,paspor,0,tersedia
2022-03-01,2022,3,Maret,Dominika,paspor,1,tersedia
2022-03-01,2022,3,Maret,Dominika Rep.,paspor,1,tersedia
2022-03-01,2022,3,Maret,Egypt,paspor,159,tersedia
2022-03-01,2022,3,Maret,Ekuador,paspor,9,tersedia
2022-03-01,2022,3,Maret,El Salvador,paspor,2,tersedia
2022-03-01,2022,3,Maret,Eritrea,paspor,2,tersedia
2022-03-01,2022,3,Maret,Estonia,paspor,29,tersedia
2022-03-01,2022,3,Maret,Ethiopia,paspor,1,tersedia
2022-03-01,2022,3,Maret,Falkland Islands,paspor,0,tersedia
2022-03-01,2022,3,Maret,Fiji Islands,paspor,7,tersedia
2022-03-01,2022,3,Maret,Finland,paspor,82,tersedia
2022-03-01,2022,3,Maret,France,paspor,1946,tersedia
2022-03-01,2022,3,Maret,Gabon,paspor,1,tersedia
2022-03-01,2022,3,Maret,Gambia,paspor,1,tersedia
2022-03-01,2022,3,Maret,Georgia,paspor,16,tersedia
2022-03-01,2022,3,Maret,Germany,paspor,1748,tersedia
2022-03-01,2022,3,Maret,Ghana,paspor,15,tersedia
2022-03-01,2022,3,Maret,Grenadines (Grenada),paspor,0,tersedia
2022-03-01,2022,3,Maret,Guadelope,paspor,0,tersedia
2022-03-01,2022,3,Maret,Guam,paspor,0,tersedia
2022-03-01,2022,3,Maret,Guatemala,paspor,5,tersedia
2022-03-01,2022,3,Maret,Guiana,paspor,0,tersedia
2022-03-01,2022,3,Maret,Guinea,paspor,4,tersedia
2022-03-01,2022,3,Maret,Guinea Bissau,paspor,0,tersedia
2022-03-01,2022,3,Maret,Guinea Equator,paspor,0,tersedia
2022-03-01,2022,3,Maret,Guyana,paspor,10,tersedia
2022-03-01,2022,3,Maret,Haiti,paspor,0,tersedia
2022-03-01,2022,3,Maret,Hellenic,paspor,0,tersedia
2022-03-01,2022,3,Maret,Honduras,paspor,2,tersedia
2022-03-01,2022,3,Maret,Hongaria,paspor,93,tersedia
2022-03-01,2022,3,Maret,"Hongkong, RRT",paspor,339,tersedia
2022-03-01,2022,3,Maret,I t a l y,paspor,885,tersedia
2022-03-01,2022,3,Maret,Iceland (Islandia),paspor,16,tersedia
2022-03-01,2022,3,Maret,India,paspor,1832,tersedia
2022-03-01,2022,3,Maret,Indonesia,paspor,3224,tersedia
2022-03-01,2022,3,Maret,Irak,paspor,12,tersedia
2022-03-01,2022,3,Maret,Iran,paspor,113,tersedia
2022-03-01,2022,3,Maret,Irlandia (Ireland),paspor,133,tersedia
2022-03-01,2022,3,Maret,Israel,paspor,57,tersedia
2022-03-01,2022,3,Maret,Ivory Coast (Pantai Gading),paspor,14,tersedia
2022-03-01,2022,3,Maret,Jamaika,paspor,7,tersedia
2022-03-01,2022,3,Maret,Japan,paspor,1399,tersedia
2022-03-01,2022,3,Maret,Jordan,paspor,58,tersedia
2022-03-01,2022,3,Maret,Kaledonia,paspor,0,tersedia
2022-03-01,2022,3,Maret,Kamboja,paspor,56,tersedia
2022-03-01,2022,3,Maret,Kamerun,paspor,3,tersedia
2022-03-01,2022,3,Maret,Karibati (Kiribati),paspor,0,tersedia
2022-03-01,2022,3,Maret,Kazakhstan,paspor,104,tersedia
2022-03-01,2022,3,Maret,Kenya,paspor,40,tersedia
2022-03-01,2022,3,Maret,Kirgistan,paspor,24,tersedia
2022-03-01,2022,3,Maret,Kolombia,paspor,25,tersedia
2022-03-01,2022,3,Maret,Korea Utara,paspor,0,tersedia
2022-03-01,2022,3,Maret,Kuba,paspor,1,tersedia
2022-03-01,2022,3,Maret,Kuwait,paspor,54,tersedia
2022-03-01,2022,3,Maret,Lain-lain,paspor,748,tersedia
2022-03-01,2022,3,Maret,Laos,paspor,14,tersedia
2022-03-01,2022,3,Maret,Latvia,paspor,92,tersedia
2022-03-01,2022,3,Maret,Lesotho,paspor,0,tersedia
2022-03-01,2022,3,Maret,Libanon,paspor,50,tersedia
2022-03-01,2022,3,Maret,Liberia,paspor,0,tersedia
2022-03-01,2022,3,Maret,Libya,paspor,5,tersedia
2022-03-01,2022,3,Maret,Liechtenstein,paspor,0,tersedia
2022-03-01,2022,3,Maret,Lithuania,paspor,51,tersedia
2022-03-01,2022,3,Maret,Luxemburg,paspor,5,tersedia
2022-03-01,2022,3,Maret,"Macao, RRT",paspor,22,tersedia
2022-03-01,2022,3,Maret,Macedonia,paspor,4,tersedia
2022-03-01,2022,3,Maret,Maladewa,paspor,33,tersedia
2022-03-01,2022,3,Maret,Malagasy (Madagascar),paspor,3,tersedia
2022-03-01,2022,3,Maret,Malawi,paspor,2,tersedia
2022-03-01,2022,3,Maret,Malaysia,paspor,54006,tersedia
2022-03-01,2022,3,Maret,Mali,paspor,2,tersedia
2022-03-01,2022,3,Maret,Malta,paspor,10,tersedia
2022-03-01,2022,3,Maret,Maroko,paspor,41,tersedia
2022-03-01,2022,3,Maret,Marshall Islands,paspor,0,tersedia
2022-03-01,2022,3,Maret,Martinique,paspor,0,tersedia
2022-03-01,2022,3,Maret,Maseru,paspor,0,tersedia
2022-03-01,2022,3,Maret,Mauritania,paspor,1,tersedia
2022-03-01,2022,3,Maret,Mauritius,paspor,6,tersedia
2022-03-01,2022,3,Maret,Mexiko,paspor,54,tersedia
2022-03-01,2022,3,Maret,Micronesia Rep.,paspor,0,tersedia
2022-03-01,2022,3,Maret,Moldova,paspor,26,tersedia
2022-03-01,2022,3,Maret,Monako,paspor,2,tersedia
2022-03-01,2022,3,Maret,Mongolia,paspor,12,tersedia
2022-03-01,2022,3,Maret,Montenegro,paspor,8,tersedia
2022-03-01,2022,3,Maret,Mozambik,paspor,18,tersedia
2022-03-01,2022,3,Maret,Myanmar/Burma,paspor,578,tersedia
2022-03-01,2022,3,Maret,Namibia,paspor,9,tersedia
2022-03-01,2022,3,Maret,Nauru,paspor,0,tersedia
2022-03-01,2022,3,Maret,Nepal,paspor,34,tersedia
2022-03-01,2022,3,Maret,Netherlands,paspor,2404,tersedia
2022-03-01,2022,3,Maret,New Zealand,paspor,241,tersedia
2022-03-01,2022,3,Maret,Nicaragua,paspor,1,tersedia
2022-03-01,2022,3,Maret,Niger,paspor,5,tersedia
2022-03-01,2022,3,Maret,Nigeria,paspor,92,tersedia
2022-03-01,2022,3,Maret,Niue,paspor,0,tersedia
2022-03-01,2022,3,Maret,Norway,paspor,173,tersedia
2022-03-01,2022,3,Maret,Oman,paspor,82,tersedia
2022-03-01,2022,3,Maret,Other Africa,paspor,477,tersedia
2022-03-01,2022,3,Maret,Other America,paspor,90,tersedia
2022-03-01,2022,3,Maret,Other Asia,paspor,820,tersedia
2022-03-01,2022,3,Maret,Other East Europe,paspor,126,tersedia
2022-03-01,2022,3,Maret,Other Middle East,paspor,448,tersedia
2022-03-01,2022,3,Maret,Other Oceania,paspor,9,tersedia
2022-03-01,2022,3,Maret,Other West Europe,paspor,38,tersedia
2022-03-01,2022,3,Maret,Pakistan,paspor,199,tersedia
2022-03-01,2022,3,Maret,Palau Rep.,paspor,0,tersedia
2022-03-01,2022,3,Maret,Palestina,paspor,77,tersedia
2022-03-01,2022,3,Maret,Panama,paspor,3,tersedia
2022-03-01,2022,3,Maret,Papua New Guinea,paspor,1692,tersedia
2022-03-01,2022,3,Maret,Paraguay,paspor,1,tersedia
2022-03-01,2022,3,Maret,Peru,paspor,20,tersedia
2022-03-01,2022,3,Maret,Philippines,paspor,2030,tersedia
2022-03-01,2022,3,Maret,Polandia,paspor,201,tersedia
2022-03-01,2022,3,Maret,Polynesia,paspor,0,tersedia
2022-03-01,2022,3,Maret,Portugal,paspor,134,tersedia
2022-03-01,2022,3,Maret,Puertorico,paspor,0,tersedia
2022-03-01,2022,3,Maret,Qatar,paspor,25,tersedia
2022-03-01,2022,3,Maret,R u s i a,paspor,2167,tersedia
2022-03-01,2022,3,Maret,Republik Cosovo,paspor,0,tersedia
2022-03-01,2022,3,Maret,Republik Rakyat Tiongkok,paspor,6666,tersedia
2022-03-01,2022,3,Maret,Romania,paspor,134,tersedia
2022-03-01,2022,3,Maret,Rwanda,paspor,1,tersedia
2022-03-01,2022,3,Maret,Sahara,paspor,0,tersedia
2022-03-01,2022,3,Maret,Samoa,paspor,0,tersedia
2022-03-01,2022,3,Maret,Samoa Barat,paspor,0,tersedia
2022-03-01,2022,3,Maret,San Marino,paspor,4,tersedia
2022-03-01,2022,3,Maret,Sao Tome & Principe,paspor,4,tersedia
2022-03-01,2022,3,Maret,Saudi Arabia,paspor,260,tersedia
2022-03-01,2022,3,Maret,Scotlandia,paspor,0,tersedia
2022-03-01,2022,3,Maret,Senegal,paspor,6,tersedia
2022-03-01,2022,3,Maret,Serbia,paspor,16,tersedia
2022-03-01,2022,3,Maret,Seychelles,paspor,4,tersedia
2022-03-01,2022,3,Maret,Siberia,paspor,0,tersedia
2022-03-01,2022,3,Maret,Sierra Leona,paspor,1,tersedia
2022-03-01,2022,3,Maret,Singapore,paspor,5335,tersedia
2022-03-01,2022,3,Maret,Slovakia,paspor,36,tersedia
2022-03-01,2022,3,Maret,Slovenia,paspor,8,tersedia
2022-03-01,2022,3,Maret,Solomon Islands,paspor,1,tersedia
2022-03-01,2022,3,Maret,Somalia,paspor,2,tersedia
2022-03-01,2022,3,Maret,South Africa,paspor,195,tersedia
2022-03-01,2022,3,Maret,South America,paspor,75,tersedia
2022-03-01,2022,3,Maret,South Korea,paspor,1655,tersedia
2022-03-01,2022,3,Maret,South Sudan,paspor,8,tersedia
2022-03-01,2022,3,Maret,Spain,paspor,1360,tersedia
2022-03-01,2022,3,Maret,Srilanka,paspor,168,tersedia
2022-03-01,2022,3,Maret,St. Christopher,paspor,0,tersedia
2022-03-01,2022,3,Maret,St. Kitts & Nevis,paspor,2,tersedia
2022-03-01,2022,3,Maret,St. Lucia,paspor,2,tersedia
2022-03-01,2022,3,Maret,St. Vincent,paspor,0,tersedia
2022-03-01,2022,3,Maret,Stateless,paspor,0,tersedia
2022-03-01,2022,3,Maret,Sudan,paspor,24,tersedia
2022-03-01,2022,3,Maret,Suriname,paspor,11,tersedia
2022-03-01,2022,3,Maret,Swaziland,paspor,2,tersedia
2022-03-01,2022,3,Maret,Sweden,paspor,573,tersedia
2022-03-01,2022,3,Maret,Switzerland,paspor,229,tersedia
2022-03-01,2022,3,Maret,Syiria,paspor,33,tersedia
2022-03-01,2022,3,Maret,Taiwan,paspor,386,tersedia
2022-03-01,2022,3,Maret,Tajikhistan,paspor,0,tersedia
2022-03-01,2022,3,Maret,Tanzania,paspor,22,tersedia
2022-03-01,2022,3,Maret,Thailand,paspor,1019,tersedia
2022-03-01,2022,3,Maret,Timor Leste,paspor,50301,tersedia
2022-03-01,2022,3,Maret,Togo,paspor,3,tersedia
2022-03-01,2022,3,Maret,Tonga,paspor,0,tersedia
2022-03-01,2022,3,Maret,Trinidad & Tobago,paspor,3,tersedia
2022-03-01,2022,3,Maret,Tunisia,paspor,28,tersedia
2022-03-01,2022,3,Maret,Turki,paspor,317,tersedia
2022-03-01,2022,3,Maret,Turkmenistan,paspor,1,tersedia
2022-03-01,2022,3,Maret,Tuvalu,paspor,0,tersedia
2022-03-01,2022,3,Maret,Uganda,paspor,23,tersedia
2022-03-01,2022,3,Maret,Ukraine,paspor,495,tersedia
2022-03-01,2022,3,Maret,Uni Emirat Arab,paspor,119,tersedia
2022-03-01,2022,3,Maret,United Kingdom,paspor,2153,tersedia
2022-03-01,2022,3,Maret,United States of America,paspor,3410,tersedia
2022-03-01,2022,3,Maret,UNO,paspor,71,tersedia
2022-03-01,2022,3,Maret,Uruguay,paspor,9,tersedia
2022-03-01,2022,3,Maret,Uzbekistan,paspor,60,tersedia
2022-03-01,2022,3,Maret,Vanuatu,paspor,1,tersedia
2022-03-01,2022,3,Maret,Vatikan,paspor,0,tersedia
2022-03-01,2022,3,Maret,Venezuela,paspor,11,tersedia
2022-03-01,2022,3,Maret,Vietnam,paspor,531,tersedia
2022-03-01,2022,3,Maret,Volta Atas,paspor,0,tersedia
2022-03-01,2022,3,Maret,Wales,paspor,0,tersedia
2022-03-01,2022,3,Maret,Walis & Futuna,paspor,0,tersedia
2022-03-01,2022,3,Maret,Yaman,paspor,120,tersedia
2022-03-01,2022,3,Maret,Yugoslavia,paspor,0,tersedia
2022-03-01,2022,3,Maret,Yunani (Greece),paspor,78,tersedia
2022-03-01,2022,3,Maret,Zaire,paspor,0,tersedia
2022-03-01,2022,3,Maret,Zambia,paspor,21,tersedia
2022-03-01,2022,3,Maret,Zimbabwe,paspor,19,tersedia
2022-03-01,2022,3,Maret,Zomba,paspor,0,tersedia
2022-03-01,2022,3,Maret,A S E A N,subtotal,117122,tersedia
2022-03-01,2022,3,Maret,TOTAL AFRICA,subtotal,713,tersedia
2022-03-01,2022,3,Maret,TOTAL AMERICA,subtotal,4494,tersedia
2022-03-01,2022,3,Maret,TOTAL ASIA (Excl.ASEAN),subtotal,13606,tersedia
2022-03-01,2022,3,Maret,TOTAL EUROPE,subtotal,16619,tersedia
2022-03-01,2022,3,Maret,TOTAL MIDDLE EAST,subtotal,1246,tersedia
2022-03-01,2022,3,Maret,TOTAL OCEANIA,subtotal,4829,tersedia
2022-04-01,2022,4,April,GRAND TOTAL,grand_total,230076,tersedia
2022-04-01,2022,4,April,Afganistan,paspor,11,tersedia
2022-04-01,2022,4,April,Afrika Tengah Rep.,paspor,0,tersedia
2022-04-01,2022,4,April,Alaska,paspor,0,tersedia
2022-04-01,2022,4,April,Albania,paspor,7,tersedia
2022-04-01,2022,4,April,Aljazair / Algeria,paspor,17,tersedia
2022-04-01,2022,4,April,Andorra,paspor,1,tersedia
2022-04-01,2022,4,April,Angola,paspor,1,tersedia
2022-04-01,2022,4,April,Antigua & Barbuda,paspor,4,tersedia
2022-04-01,2022,4,April,Argentina,paspor,90,tersedia
2022-04-01,2022,4,April,Armenia,paspor,20,tersedia
2022-04-01,2022,4,April,Aruba,paspor,1,tersedia
2022-04-01,2022,4,April,Australia,paspor,15642,tersedia
2022-04-01,2022,4,April,Austria,paspor,547,tersedia
2022-04-01,2022,4,April,Azerbaijan,paspor,25,tersedia
2022-04-01,2022,4,April,Bahama Islands,paspor,7,tersedia
2022-04-01,2022,4,April,Bahrain,paspor,12,tersedia
2022-04-01,2022,4,April,Bangladesh,paspor,341,tersedia
2022-04-01,2022,4,April,Barbados,paspor,1,tersedia
2022-04-01,2022,4,April,Belarus,paspor,216,tersedia
2022-04-01,2022,4,April,Belgium,paspor,654,tersedia
2022-04-01,2022,4,April,Belize,paspor,1,tersedia
2022-04-01,2022,4,April,Benin,paspor,0,tersedia
2022-04-01,2022,4,April,Bermuda,paspor,0,tersedia
2022-04-01,2022,4,April,Bhutan,paspor,1,tersedia
2022-04-01,2022,4,April,Bolivia,paspor,2,tersedia
2022-04-01,2022,4,April,Bosnia Herzegovina,paspor,3,tersedia
2022-04-01,2022,4,April,Bostwana,paspor,0,tersedia
2022-04-01,2022,4,April,Brazilia,paspor,651,tersedia
2022-04-01,2022,4,April,British Indian Ocean Teritory,paspor,0,tersedia
2022-04-01,2022,4,April,Brunei Darussalam,paspor,53,tersedia
2022-04-01,2022,4,April,Bulgaria,paspor,82,tersedia
2022-04-01,2022,4,April,Burkina Faso,paspor,0,tersedia
2022-04-01,2022,4,April,Burkinabe,paspor,0,tersedia
2022-04-01,2022,4,April,Burundi,paspor,0,tersedia
2022-04-01,2022,4,April,Cabinda,paspor,0,tersedia
2022-04-01,2022,4,April,Canada,paspor,1312,tersedia
2022-04-01,2022,4,April,Cape Verde,paspor,2,tersedia
2022-04-01,2022,4,April,Ceko,paspor,229,tersedia
2022-04-01,2022,4,April,Central America,paspor,42,tersedia
2022-04-01,2022,4,April,Chad,paspor,1,tersedia
2022-04-01,2022,4,April,Chili,paspor,75,tersedia
2022-04-01,2022,4,April,Comoros,paspor,0,tersedia
2022-04-01,2022,4,April,Congo,paspor,0,tersedia
2022-04-01,2022,4,April,Congo Rep. Dem.,paspor,3,tersedia
2022-04-01,2022,4,April,Cooks Islands,paspor,0,tersedia
2022-04-01,2022,4,April,Costarika,paspor,13,tersedia
2022-04-01,2022,4,April,Croasia,paspor,60,tersedia
2022-04-01,2022,4,April,Cyprus,paspor,34,tersedia
2022-04-01,2022,4,April,Denmark,paspor,843,tersedia
2022-04-01,2022,4,April,Djibouti,paspor,1,tersedia
2022-04-01,2022,4,April,Dominika,paspor,4,tersedia
2022-04-01,2022,4,April,Dominika Rep.,paspor,4,tersedia
2022-04-01,2022,4,April,Egypt,paspor,110,tersedia
2022-04-01,2022,4,April,Ekuador,paspor,10,tersedia
2022-04-01,2022,4,April,El Salvador,paspor,3,tersedia
2022-04-01,2022,4,April,Eritrea,paspor,3,tersedia
2022-04-01,2022,4,April,Estonia,paspor,84,tersedia
2022-04-01,2022,4,April,Ethiopia,paspor,5,tersedia
2022-04-01,2022,4,April,Falkland Islands,paspor,0,tersedia
2022-04-01,2022,4,April,Fiji Islands,paspor,9,tersedia
2022-04-01,2022,4,April,Finland,paspor,217,tersedia
2022-04-01,2022,4,April,France,paspor,5353,tersedia
2022-04-01,2022,4,April,Gabon,paspor,4,tersedia
2022-04-01,2022,4,April,Gambia,paspor,4,tersedia
2022-04-01,2022,4,April,Georgia,paspor,40,tersedia
2022-04-01,2022,4,April,Germany,paspor,4804,tersedia
2022-04-01,2022,4,April,Ghana,paspor,21,tersedia
2022-04-01,2022,4,April,Grenadines (Grenada),paspor,2,tersedia
2022-04-01,2022,4,April,Guadelope,paspor,0,tersedia
2022-04-01,2022,4,April,Guam,paspor,0,tersedia
2022-04-01,2022,4,April,Guatemala,paspor,2,tersedia
2022-04-01,2022,4,April,Guiana,paspor,0,tersedia
2022-04-01,2022,4,April,Guinea,paspor,0,tersedia
2022-04-01,2022,4,April,Guinea Bissau,paspor,0,tersedia
2022-04-01,2022,4,April,Guinea Equator,paspor,0,tersedia
2022-04-01,2022,4,April,Guyana,paspor,0,tersedia
2022-04-01,2022,4,April,Haiti,paspor,2,tersedia
2022-04-01,2022,4,April,Hellenic,paspor,0,tersedia
